批次,批次名称,邀请码,邀请码链接,是否使用,使用人id,使用人昵称,使用时间,邀请码标题,使用须知,申请人,申请原因,生效时间,失效时间,生成时间
618760,Janet一期会员邀请码,"		3972698778632843",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3972698778632843,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8299688174570733",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8299688174570733,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		6052940737065493",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/6052940737065493,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		6923714460177404",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/6923714460177404,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5665172542197134",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5665172542197134,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0677822533208344",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0677822533208344,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0101827359330671",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0101827359330671,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3591817159142682",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3591817159142682,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		7846119713010833",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/7846119713010833,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3251422924440278",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3251422924440278,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1153351582780024",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1153351582780024,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2857187331834626",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2857187331834626,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8792307124034377",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8792307124034377,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1343117436872030",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1343117436872030,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8321393633087758",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8321393633087758,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0021296554385684",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0021296554385684,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		9153090430207898",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/9153090430207898,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		9192167711567317",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/9192167711567317,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4715629922901980",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4715629922901980,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1822509614398473",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1822509614398473,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1887087307326237",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1887087307326237,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0505692845739460",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0505692845739460,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3483267330503983",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3483267330503983,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4891819377662276",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4891819377662276,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		7690373779708643",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/7690373779708643,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5453657323056813",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5453657323056813,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5138875662659194",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5138875662659194,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5472946286745970",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5472946286745970,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0188834561053999",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0188834561053999,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4713275043592303",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4713275043592303,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4812268888428412",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4812268888428412,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2364125550584618",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2364125550584618,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4317096880165297",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4317096880165297,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5526772388224319",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5526772388224319,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		6367326137889865",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/6367326137889865,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4811545427771867",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4811545427771867,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2345616985873427",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2345616985873427,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2498852120838510",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2498852120838510,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8664734682327690",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8664734682327690,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1989411719105313",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1989411719105313,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0888124958124126",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0888124958124126,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0154372563616756",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0154372563616756,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5346596177329689",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5346596177329689,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8441167793961536",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8441167793961536,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8834705489776564",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8834705489776564,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		9160738768373742",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/9160738768373742,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5863928725481130",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5863928725481130,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2910307991728254",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2910307991728254,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0179457612523836",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0179457612523836,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8561631549831372",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8561631549831372,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5520197312551919",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5520197312551919,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		5711136625049864",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/5711136625049864,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3855828944554659",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3855828944554659,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2100390845482976",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2100390845482976,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		7727451788802555",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/7727451788802555,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		6650669013843500",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/6650669013843500,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3388995883819466",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3388995883819466,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		1267858096422535",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/1267858096422535,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		8138196935120781",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/8138196935120781,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		9498079943269528",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/9498079943269528,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		7668538889097906",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/7668538889097906,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		4954744187872059",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/4954744187872059,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		7183571362241316",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/7183571362241316,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3600152920651149",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3600152920651149,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		3328042765189242",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/3328042765189242,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		9530169366887371",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/9530169366887371,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		6907334086988408",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/6907334086988408,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		0481085744527234",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/0481085744527234,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
618760,Janet一期会员邀请码,"		2426767627412593",https://wxe4c2ee8dc4bf69ec.h5.xiaoe-tech.com/giftcode/2426767627412593,未使用,,,,Janet一期会员邀请码,无,,,"	2019-05-29 13:00:00","	2019-12-31 23:00:00","	2019-05-29 13:43:17"
